 1,   40000,  2,   40000,  3,   40000
 1,  120000,  2,   40000,  3,   40000
 1,  120000,  2,   40000,  3,   80000
 1,  120000,  2,   40000,  3,  160000
 1,  120000,  2,  100000,  3,   80000
 1,  120000,  2,  100000,  3,  160000
 1,  120000,  2,  200000,  3,  160000
 1,  240000,  2,  200000,  3,  160000
